alias_id,entity_id,alias_text,normalized_alias,alias_type,priority,is_official
608,204,北部湾港,北部湾港,official_name,1,true
609,204,000582.SZ,000582.SZ,symbol,1,false
610,204,000582,000582,symbol,2,false
611,205,汇源通信,汇源通信,official_name,1,true
612,205,000586.SZ,000586.SZ,symbol,1,false
613,205,000586,000586,symbol,2,false
614,206,贵州轮胎,贵州轮胎,official_name,1,true
615,206,000589.SZ,000589.SZ,symbol,1,false
616,206,000589,000589,symbol,2,false
617,207,古汉医药,古汉医药,official_name,1,true
618,207,000590.SZ,000590.SZ,symbol,1,false
619,207,000590,000590,symbol,2,false
620,208,太阳能,太阳能,official_name,1,true
621,208,000591.SZ,000591.SZ,symbol,1,false
622,208,000591,000591,symbol,2,false
623,209,平潭发展,平潭发展,official_name,1,true
624,209,000592.SZ,000592.SZ,symbol,1,false
625,209,000592,000592,symbol,2,false
626,210,德龙汇能,德龙汇能,official_name,1,true
627,210,000593.SZ,000593.SZ,symbol,1,false
628,210,000593,000593,symbol,2,false
629,211,*ST宝实,*ST宝实,official_name,1,true
630,211,000595.SZ,000595.SZ,symbol,1,false
631,211,000595,000595,symbol,2,false
632,212,古井贡酒,古井贡酒,official_name,1,true
633,212,000596.SZ,000596.SZ,symbol,1,false
634,212,000596,000596,symbol,2,false
635,213,东北制药,东北制药,official_name,1,true
636,213,000597.SZ,000597.SZ,symbol,1,false
637,213,000597,000597,symbol,2,false
638,214,兴蓉环境,兴蓉环境,official_name,1,true
639,214,000598.SZ,000598.SZ,symbol,1,false
640,214,000598,000598,symbol,2,false
641,215,青岛双星,青岛双星,official_name,1,true
642,215,000599.SZ,000599.SZ,symbol,1,false
643,215,000599,000599,symbol,2,false
644,216,建投能源,建投能源,official_name,1,true
645,216,000600.SZ,000600.SZ,symbol,1,false
646,216,000600,000600,symbol,2,false
647,217,韶能股份,韶能股份,official_name,1,true
648,217,000601.SZ,000601.SZ,symbol,1,false
649,217,000601,000601,symbol,2,false
650,218,盛达资源,盛达资源,official_name,1,true
651,218,000603.SZ,000603.SZ,symbol,1,false
652,218,000603,000603,symbol,2,false
653,219,渤海股份,渤海股份,official_name,1,true
654,219,000605.SZ,000605.SZ,symbol,1,false
655,219,000605,000605,symbol,2,false
656,220,华媒控股,华媒控股,official_name,1,true
657,220,000607.SZ,000607.SZ,symbol,1,false
658,220,000607,000607,symbol,2,false
659,221,*ST阳光,*ST阳光,official_name,1,true
660,221,000608.SZ,000608.SZ,symbol,1,false
661,221,000608,000608,symbol,2,false
662,222,*ST中迪,*ST中迪,official_name,1,true
663,222,000609.SZ,000609.SZ,symbol,1,false
664,222,000609,000609,symbol,2,false
665,223,西安旅游,西安旅游,official_name,1,true
666,223,000610.SZ,000610.SZ,symbol,1,false
667,223,000610,000610,symbol,2,false
668,224,焦作万方,焦作万方,official_name,1,true
669,224,000612.SZ,000612.SZ,symbol,1,false
670,224,000612,000612,symbol,2,false
671,225,*ST美谷,*ST美谷,official_name,1,true
672,225,000615.SZ,000615.SZ,symbol,1,false
673,225,000615,000615,symbol,2,false
674,226,中油资本,中油资本,official_name,1,true
675,226,000617.SZ,000617.SZ,symbol,1,false
676,226,000617,000617,symbol,2,false
677,227,海螺新材,海螺新材,official_name,1,true
678,227,000619.SZ,000619.SZ,symbol,1,false
679,227,000619,000619,symbol,2,false
680,228,盈新发展,盈新发展,official_name,1,true
681,228,000620.SZ,000620.SZ,symbol,1,false
682,228,000620,000620,symbol,2,false
683,229,吉林敖东,吉林敖东,official_name,1,true
684,229,000623.SZ,000623.SZ,symbol,1,false
685,229,000623,000623,symbol,2,false
686,230,长安汽车,长安汽车,official_name,1,true
687,230,000625.SZ,000625.SZ,symbol,1,false
688,230,000625,000625,symbol,2,false
689,231,远大控股,远大控股,official_name,1,true
690,231,000626.SZ,000626.SZ,symbol,1,false
691,231,000626,000626,symbol,2,false
692,232,高新发展,高新发展,official_name,1,true
693,232,000628.SZ,000628.SZ,symbol,1,false
694,232,000628,000628,symbol,2,false
695,233,钒钛股份,钒钛股份,official_name,1,true
696,233,000629.SZ,000629.SZ,symbol,1,false
697,233,000629,000629,symbol,2,false
698,234,铜陵有色,铜陵有色,official_name,1,true
699,234,000630.SZ,000630.SZ,symbol,1,false
700,234,000630,000630,symbol,2,false
701,235,顺发恒能,顺发恒能,official_name,1,true
702,235,000631.SZ,000631.SZ,symbol,1,false
703,235,000631,000631,symbol,2,false
704,236,三木集团,三木集团,official_name,1,true
705,236,000632.SZ,000632.SZ,symbol,1,false
706,236,000632,000632,symbol,2,false
707,237,合金投资,合金投资,official_name,1,true
708,237,000633.SZ,000633.SZ,symbol,1,false
709,237,000633,000633,symbol,2,false
710,238,英力特,英力特,official_name,1,true
711,238,000635.SZ,000635.SZ,symbol,1,false
712,238,000635,000635,symbol,2,false
713,238,英 力 特,英 力 特,common_alias,2,false
714,239,风华高科,风华高科,official_name,1,true
715,239,000636.SZ,000636.SZ,symbol,1,false
716,239,000636,000636,symbol,2,false
717,240,茂化实华,茂化实华,official_name,1,true
718,240,000637.SZ,000637.SZ,symbol,1,false
719,240,000637,000637,symbol,2,false
720,241,*ST万方,*ST万方,official_name,1,true
721,241,000638.SZ,000638.SZ,symbol,1,false
722,241,000638,000638,symbol,2,false
723,242,西王食品,西王食品,official_name,1,true
724,242,000639.SZ,000639.SZ,symbol,1,false
725,242,000639,000639,symbol,2,false
726,243,仁和药业,仁和药业,official_name,1,true
727,243,000650.SZ,000650.SZ,symbol,1,false
728,243,000650,000650,symbol,2,false
729,244,格力电器,格力电器,official_name,1,true
730,244,000651.SZ,000651.SZ,symbol,1,false
731,244,000651,000651,symbol,2,false
732,245,泰达股份,泰达股份,official_name,1,true
733,245,000652.SZ,000652.SZ,symbol,1,false
734,245,000652,000652,symbol,2,false
735,246,金岭矿业,金岭矿业,official_name,1,true
736,246,000655.SZ,000655.SZ,symbol,1,false
737,246,000655,000655,symbol,2,false
738,247,*ST金科,*ST金科,official_name,1,true
739,247,000656.SZ,000656.SZ,symbol,1,false
740,247,000656,000656,symbol,2,false
741,248,中钨高新,中钨高新,official_name,1,true
742,248,000657.SZ,000657.SZ,symbol,1,false
743,248,000657,000657,symbol,2,false
744,249,珠海中富,珠海中富,official_name,1,true
745,249,000659.SZ,000659.SZ,symbol,1,false
746,249,000659,000659,symbol,2,false
747,250,长春高新,长春高新,official_name,1,true
748,250,000661.SZ,000661.SZ,symbol,1,false
749,250,000661,000661,symbol,2,false
750,251,永安林业,永安林业,official_name,1,true
751,251,000663.SZ,000663.SZ,symbol,1,false
752,251,000663,000663,symbol,2,false
753,252,湖北广电,湖北广电,official_name,1,true
754,252,000665.SZ,000665.SZ,symbol,1,false
755,252,000665,000665,symbol,2,false
756,253,*ST荣控,*ST荣控,official_name,1,true
757,253,000668.SZ,000668.SZ,symbol,1,false
758,253,000668,000668,symbol,2,false
759,254,ST金鸿,ST金鸿,official_name,1,true
760,254,000669.SZ,000669.SZ,symbol,1,false
761,254,000669,000669,symbol,2,false
762,255,盈方微,盈方微,official_name,1,true
763,255,000670.SZ,000670.SZ,symbol,1,false
764,255,000670,000670,symbol,2,false
765,256,上峰水泥,上峰水泥,official_name,1,true
766,256,000672.SZ,000672.SZ,symbol,1,false
767,256,000672,000672,symbol,2,false
768,257,智度股份,智度股份,official_name,1,true
769,257,000676.SZ,000676.SZ,symbol,1,false
770,257,000676,000676,symbol,2,false
771,258,恒天海龙,恒天海龙,official_name,1,true
772,258,000677.SZ,000677.SZ,symbol,1,false
773,258,000677,000677,symbol,2,false
774,259,襄阳轴承,襄阳轴承,official_name,1,true
775,259,000678.SZ,000678.SZ,symbol,1,false
776,259,000678,000678,symbol,2,false
777,260,大连友谊,大连友谊,official_name,1,true
778,260,000679.SZ,000679.SZ,symbol,1,false
779,260,000679,000679,symbol,2,false
780,261,山推股份,山推股份,official_name,1,true
781,261,000680.SZ,000680.SZ,symbol,1,false
782,261,000680,000680,symbol,2,false
783,262,视觉中国,视觉中国,official_name,1,true
784,262,000681.SZ,000681.SZ,symbol,1,false
785,262,000681,000681,symbol,2,false
786,263,东方电子,东方电子,official_name,1,true
787,263,000682.SZ,000682.SZ,symbol,1,false
788,263,000682,000682,symbol,2,false
789,264,博源化工,博源化工,official_name,1,true
790,264,000683.SZ,000683.SZ,symbol,1,false
791,264,000683,000683,symbol,2,false
792,265,中山公用,中山公用,official_name,1,true
793,265,000685.SZ,000685.SZ,symbol,1,false
794,265,000685,000685,symbol,2,false
795,266,东北证券,东北证券,official_name,1,true
796,266,000686.SZ,000686.SZ,symbol,1,false
797,266,000686,000686,symbol,2,false
798,267,国城矿业,国城矿业,official_name,1,true
799,267,000688.SZ,000688.SZ,symbol,1,false
800,267,000688,000688,symbol,2,false
801,268,宝新能源,宝新能源,official_name,1,true
802,268,000690.SZ,000690.SZ,symbol,1,false
803,268,000690,000690,symbol,2,false
804,269,*ST亚太,*ST亚太,official_name,1,true
805,269,000691.SZ,000691.SZ,symbol,1,false
806,269,000691,000691,symbol,2,false
807,270,惠天热电,惠天热电,official_name,1,true
808,270,000692.SZ,000692.SZ,symbol,1,false
809,270,000692,000692,symbol,2,false
810,271,滨海能源,滨海能源,official_name,1,true
811,271,000695.SZ,000695.SZ,symbol,1,false
812,271,000695,000695,symbol,2,false
813,272,ST炼石,ST炼石,official_name,1,true
814,272,000697.SZ,000697.SZ,symbol,1,false
815,272,000697,000697,symbol,2,false
816,273,ST沈化,ST沈化,official_name,1,true
817,273,000698.SZ,000698.SZ,symbol,1,false
818,273,000698,000698,symbol,2,false
819,274,模塑科技,模塑科技,official_name,1,true
820,274,000700.SZ,000700.SZ,symbol,1,false
821,274,000700,000700,symbol,2,false
822,275,厦门信达,厦门信达,official_name,1,true
823,275,000701.SZ,000701.SZ,symbol,1,false
824,275,000701,000701,symbol,2,false
825,276,正虹科技,正虹科技,official_name,1,true
826,276,000702.SZ,000702.SZ,symbol,1,false
827,276,000702,000702,symbol,2,false
828,277,恒逸石化,恒逸石化,official_name,1,true
829,277,000703.SZ,000703.SZ,symbol,1,false
830,277,000703,000703,symbol,2,false
831,278,浙江震元,浙江震元,official_name,1,true
832,278,000705.SZ,000705.SZ,symbol,1,false
833,278,000705,000705,symbol,2,false
834,279,双环科技,双环科技,official_name,1,true
835,279,000707.SZ,000707.SZ,symbol,1,false
836,279,000707,000707,symbol,2,false
837,280,中信特钢,中信特钢,official_name,1,true
838,280,000708.SZ,000708.SZ,symbol,1,false
839,280,000708,000708,symbol,2,false
840,281,河钢股份,河钢股份,official_name,1,true
841,281,000709.SZ,000709.SZ,symbol,1,false
842,281,000709,000709,symbol,2,false
843,282,贝瑞基因,贝瑞基因,official_name,1,true
844,282,000710.SZ,000710.SZ,symbol,1,false
845,282,000710,000710,symbol,2,false
846,283,ST京蓝,ST京蓝,official_name,1,true
847,283,000711.SZ,000711.SZ,symbol,1,false
848,283,000711,000711,symbol,2,false
849,284,锦龙股份,锦龙股份,official_name,1,true
850,284,000712.SZ,000712.SZ,symbol,1,false
851,284,000712,000712,symbol,2,false
852,285,国投丰乐,国投丰乐,official_name,1,true
853,285,000713.SZ,000713.SZ,symbol,1,false
854,285,000713,000713,symbol,2,false
855,286,中兴商业,中兴商业,official_name,1,true
856,286,000715.SZ,000715.SZ,symbol,1,false
857,286,000715,000715,symbol,2,false
858,287,黑芝麻,黑芝麻,official_name,1,true
859,287,000716.SZ,000716.SZ,symbol,1,false
860,287,000716,000716,symbol,2,false
861,288,中南股份,中南股份,official_name,1,true
862,288,000717.SZ,000717.SZ,symbol,1,false
863,288,000717,000717,symbol,2,false
864,289,苏宁环球,苏宁环球,official_name,1,true
865,289,000718.SZ,000718.SZ,symbol,1,false
866,289,000718,000718,symbol,2,false
867,290,中原传媒,中原传媒,official_name,1,true
868,290,000719.SZ,000719.SZ,symbol,1,false
869,290,000719,000719,symbol,2,false
870,291,新能泰山,新能泰山,official_name,1,true
871,291,000720.SZ,000720.SZ,symbol,1,false
872,291,000720,000720,symbol,2,false
873,292,西安饮食,西安饮食,official_name,1,true
874,292,000721.SZ,000721.SZ,symbol,1,false
875,292,000721,000721,symbol,2,false
876,293,湖南发展,湖南发展,official_name,1,true
877,293,000722.SZ,000722.SZ,symbol,1,false
878,293,000722,000722,symbol,2,false
879,294,美锦能源,美锦能源,official_name,1,true
880,294,000723.SZ,000723.SZ,symbol,1,false
881,294,000723,000723,symbol,2,false
882,295,京东方Ａ,京东方Ａ,official_name,1,true
883,295,000725.SZ,000725.SZ,symbol,1,false
884,295,000725,000725,symbol,2,false
885,296,鲁泰Ａ,鲁泰Ａ,official_name,1,true
886,296,000726.SZ,000726.SZ,symbol,1,false
887,296,000726,000726,symbol,2,false
888,296,鲁  泰Ａ,鲁  泰Ａ,common_alias,2,false
889,297,冠捷科技,冠捷科技,official_name,1,true
890,297,000727.SZ,000727.SZ,symbol,1,false
891,297,000727,000727,symbol,2,false
892,298,国元证券,国元证券,official_name,1,true
893,298,000728.SZ,000728.SZ,symbol,1,false
894,298,000728,000728,symbol,2,false
895,299,燕京啤酒,燕京啤酒,official_name,1,true
896,299,000729.SZ,000729.SZ,symbol,1,false
897,299,000729,000729,symbol,2,false
898,300,四川美丰,四川美丰,official_name,1,true
899,300,000731.SZ,000731.SZ,symbol,1,false
900,300,000731,000731,symbol,2,false
901,301,振华科技,振华科技,official_name,1,true
902,301,000733.SZ,000733.SZ,symbol,1,false
903,301,000733,000733,symbol,2,false
904,302,罗牛山,罗牛山,official_name,1,true
905,302,000735.SZ,000735.SZ,symbol,1,false
906,302,000735,000735,symbol,2,false
907,302,罗 牛 山,罗 牛 山,common_alias,2,false
908,303,*ST中地,*ST中地,official_name,1,true
909,303,000736.SZ,000736.SZ,symbol,1,false
910,303,000736,000736,symbol,2,false
911,304,北方铜业,北方铜业,official_name,1,true
912,304,000737.SZ,000737.SZ,symbol,1,false
913,304,000737,000737,symbol,2,false
914,305,航发控制,航发控制,official_name,1,true
915,305,000738.SZ,000738.SZ,symbol,1,false
916,305,000738,000738,symbol,2,false
917,306,普洛药业,普洛药业,official_name,1,true
918,306,000739.SZ,000739.SZ,symbol,1,false
919,306,000739,000739,symbol,2,false
920,307,国海证券,国海证券,official_name,1,true
921,307,000750.SZ,000750.SZ,symbol,1,false
922,307,000750,000750,symbol,2,false
923,308,锌业股份,锌业股份,official_name,1,true
924,308,000751.SZ,000751.SZ,symbol,1,false
925,308,000751,000751,symbol,2,false
926,309,ST西发,ST西发,official_name,1,true
927,309,000752.SZ,000752.SZ,symbol,1,false
928,309,000752,000752,symbol,2,false
929,310,漳州发展,漳州发展,official_name,1,true
930,310,000753.SZ,000753.SZ,symbol,1,false
931,310,000753,000753,symbol,2,false
932,311,山西高速,山西高速,official_name,1,true
933,311,000755.SZ,000755.SZ,symbol,1,false
934,311,000755,000755,symbol,2,false
935,312,新华制药,新华制药,official_name,1,true
936,312,000756.SZ,000756.SZ,symbol,1,false
937,312,000756,000756,symbol,2,false
938,313,浩物股份,浩物股份,official_name,1,true
939,313,000757.SZ,000757.SZ,symbol,1,false
940,313,000757,000757,symbol,2,false
941,314,中色股份,中色股份,official_name,1,true
942,314,000758.SZ,000758.SZ,symbol,1,false
943,314,000758,000758,symbol,2,false
944,315,中百集团,中百集团,official_name,1,true
945,315,000759.SZ,000759.SZ,symbol,1,false
946,315,000759,000759,symbol,2,false
947,316,本钢板材,本钢板材,official_name,1,true
948,316,000761.SZ,000761.SZ,symbol,1,false
949,316,000761,000761,symbol,2,false
950,317,西藏矿业,西藏矿业,official_name,1,true
951,317,000762.SZ,000762.SZ,symbol,1,false
952,317,000762,000762,symbol,2,false
953,318,通化金马,通化金马,official_name,1,true
954,318,000766.SZ,000766.SZ,symbol,1,false
955,318,000766,000766,symbol,2,false
956,319,晋控电力,晋控电力,official_name,1,true
957,319,000767.SZ,000767.SZ,symbol,1,false
958,319,000767,000767,symbol,2,false
959,320,中航西飞,中航西飞,official_name,1,true
960,320,000768.SZ,000768.SZ,symbol,1,false
961,320,000768,000768,symbol,2,false
962,321,广发证券,广发证券,official_name,1,true
963,321,000776.SZ,000776.SZ,symbol,1,false
964,321,000776,000776,symbol,2,false
